customer_id,age,region,favorite_team,join_date,membership_tier,season_ticket_yn,purchase_count,total_spent,last_purchase_date,sns_follow_yn,referral_source,attended_games,favorite_seat_section
KBOFAN0001352,57.0,Daejeon, Lotte Giants ,24-12-2016,VIP,No,6.0,334442.0,2023.07.02,0.0,SNS,12,Table Seat
KBOFAN0000292,52.0,Daegu ,KTWiz,2024-01-25,Bronze,n,11.0,482994.0,23-09-2024,0.0,SNS,10,Infield
KBOFAN0003397,29.0,Suwon,Samsung Lions,2021-11-04,Gold,n,7.0,205446.0,2023-12-19,1.0,Club Website,10,Outfield
KBOFAN0000390,35.0,Daejeon , NC Dinos ,06/30/2018,VIP,No,7.0,447834.0,2024.04.25,0.0,SNS,11,Outfield
KBOFAN0004440,40.0,Daejeon City, SSG Landers ,2019-02-19,Bronze,No,6.0,134004.0,2025.07.31,1.0,Offline Event,9,Infield
KBOFAN0002927,26.0,suwon, LG Twins ,2018.07.16,VIP,No,7.0,382223.0,06/24/2023,,Advertisement,16,Premium Box
KBOFAN0001871,60.0, Cheongju,KIA TIGERS,29-09-2021,Bronze,N,10.0,430231.0,15-06-2025,0.0,SNS,6,Outfield
KBOFAN0004170,65.0, Busan,kia tigers,07-07-2018,Silver,n,3.0,41345.0,18-05-2023,0.0,Advertisement,13,Table Seat
KBOFAN0000248,44.0,Suwon ,NC Dinos,2018-02-26,VIP,Yes,3.0,41554.0,2024-12-24,0.0,Club Website,9,Premium Box
KBOFAN0004470,43.0,Changwon,Lotte Giants,17-04-2016,Silver,Y,6.0,178514.0,2024-01-09,0.0,SNS,13,Infield
KBOFAN0002165,34.0,Daegu ,kia tigers,2016.05.19,Silver,n,8.0,328246.0,2025-10-17,0.0,Advertisement,15,Table Seat
KBOFAN0001886,66.0,Incheon-si, Kiwoom Heroes ,15-06-2023,VIP,Yes,6.0,283662.0,12-04-2023,0.0,Offline Event,12,Family Zone
KBOFAN0003904,41.0,Changwon,LG Twins,2016.01.21,Bronze,n,6.0,81573.0,08/10/2024,,Advertisement,10,Outfield
KBOFAN0004724,46.0,Busan City,KIA Tigers,02/13/2022,Bronze,N,8.0,253997.0,2024.07.28,0.0,Friend Referral,7,Premium Box
KBOFAN0000411,54.0,Suwon,DoosanBears,2022.10.16,Silver,0,8.0,457511.0,29-05-2024,1.0,SNS,14,Outfield
KBOFAN0002006,19.0, Daegu,Hanwha Eagles,2016-08-03,Bronze,y,5.0,335432.0,2023-04-21,0.0,Friend Referral,8,Outfield
KBOFAN0004376,36.0,gwangju,KIA TIGERS,2017-10-05,Silver,N,7.0,274531.0,2023-10-08,0.0,Club Website,10,Family Zone
KBOFAN0001895,69.0,changwon,KIATigers,2015-04-30,Gold,Y,10.0,489701.0,2023-09-16,1.0,Club Website,10,Premium Box
KBOFAN0001185,37.0,Changwon City,NCDinos,29-02-2020,Gold,Yes,6.0,138769.0,2024-05-24,1.0,Club Website,13,Family Zone
KBOFAN0003574,65.0,Busan-si,KIA TIGERS,2019-09-14,Silver,Y,3.0,86355.0,2025-02-24,0.0,Club Website,14,Infield
KBOFAN0000833,57.0,Suwon-si,Hanwha Eagles,03-11-2022,Bronze,y,1.0,35052.0,2024-10-12,0.0,,13,Premium Box
KBOFAN0002228,20.0,daegu,,13-12-2016,Gold,Y,5.0,227963.0,2023-03-21,1.0,Advertisement,15,Family Zone
KBOFAN0001804,22.0,Gwangju City, Lotte Giants ,2023-07-14,Bronze,y,6.0,317855.0,2025.12.04,1.0,Offline Event,11,Family Zone
KBOFAN0000691,42.0,Cheongju City,lotte giants,2018-08-17,Bronze,Y,3.0,64367.0,2025-07-22,1.0,Advertisement,11,Premium Box
KBOFAN0004895,57.0, Gwangju, Kiwoom Heroes ,2016-11-09,Bronze,0,5.0,132593.0,2024.07.19,,Offline Event,7,Outfield
KBOFAN0002519,52.0,Incheon,SSGLanders,02-05-2016,Bronze,N,5.0,280056.0,03/18/2025,1.0,Advertisement,14,Family Zone
KBOFAN0003339,42.0,Gwangju ,LGTwins,06/26/2016,Silver,No,5.0,254755.0,2024-12-19,0.0,Offline Event,9,Premium Box
KBOFAN0003989,45.0,,LOTTE GIANTS,06/11/2018,Silver,1,5.0,74149.0,2025.10.28,0.0,SNS,7,
KBOFAN0004453,73.0,daegu,SamsungLions,2020-07-27,Gold,Yes,1.0,31842.0,10/22/2023,0.0,,10,Premium Box
KBOFAN0004274,49.0,Cheongju ,lg twins,04-05-2019,Bronze,N,7.0,321671.0,2023-11-25,,Club Website,11,Family Zone
KBOFAN0001076,33.0, Cheongju,KIA Tigers,2019-09-25,Silver,1,8.0,397663.0,2023.12.05,1.0,Offline Event,10,Outfield
KBOFAN0002870,27.0,busan,KT WIZ,2021-06-01,Silver,No,8.0,388181.0,2024.09.01,1.0,Offline Event,9,Table Seat
KBOFAN0003514,39.0, Seoul,LG TWINS,24-04-2017,VIP,No,9.0,375166.0,05/20/2025,1.0,Advertisement,14,Outfield
KBOFAN0002440,68.0,Daejeon-si,HanwhaEagles,2017-08-28,Gold,Y,8.0,454907.0,2024.09.26,1.0,,8,Table Seat
KBOFAN0002112,16.0, Jeju,SSGLanders,02-04-2020,Gold,0,7.0,154571.0,03-07-2024,,Friend Referral,12,Infield
KBOFAN0000770,60.0,busan,NC DINOS,2023.03.30,Silver,y,9.0,307728.0,10/04/2024,0.0,SNS,15,Infield
KBOFAN0004078,72.0,Daejeon,KiwoomHeroes,2015.04.14,Silver,1,2.0,111635.0,03/09/2023,0.0,Club Website,9,Infield
KBOFAN0003593,39.0, Incheon,,2016-02-15,Bronze,No,5.0,264988.0,2023-09-14,1.0,Offline Event,13,
KBOFAN0001947,31.0,BUSAN, Kiwoom Heroes ,09/24/2024,Bronze,1,6.0,108812.0,2024-06-02,1.0,Club Website,8,Infield
KBOFAN0000555,36.0,INCHEON,KiwoomHeroes,2022.09.09,Silver,No,4.0,219684.0,19-01-2025,0.0,Offline Event,13,Table Seat
KBOFAN0000753,,Gwangju-si,LG TWINS,2024-04-27,Bronze,1,10.0,0.0,05-02-2023,0.0,Club Website,10,Premium Box
KBOFAN0004500,71.0,Busan,nc dinos,2020.09.23,Bronze,n,8.0,241325.0,2023.03.11,1.0,Advertisement,7,Table Seat
KBOFAN0004497,27.0,Seoul City, Doosan Bears ,01/31/2015,Gold,Y,6.0,326359.0,2025-08-14,1.0,Club Website,7,Premium Box
KBOFAN0001042,,Seoul ,DOOSAN BEARS,01/10/2017,Bronze,N,8.0,248685.0,2024-03-02,0.0,Club Website,11,Premium Box
KBOFAN0004045,65.0, Changwon,LG Twins,2023-07-15,Bronze,1,8.0,572383.0,10/18/2023,1.0,Advertisement,15,Infield
KBOFAN0004787,16.0,Changwon City,LotteGiants,2022-03-31,,1,5.0,212088.0,07/11/2023,0.0,Offline Event,13,Outfield
KBOFAN0000364,52.0,DAEGU,NC Dinos,2018.04.22,Gold,N,4.0,196428.0,2025-06-27,0.0,Advertisement,10,Family Zone
KBOFAN0003744,32.0,SEOUL,KTWiz,2022.12.30,Bronze,0,5.0,290553.0,2023.06.04,0.0,SNS,16,Table Seat
KBOFAN0001136,28.0, Busan,SSG Landers,2018-06-04,,y,4.0,111081.0,2025-03-24,1.0,Friend Referral,16,Family Zone
KBOFAN0003388,18.0,Incheon,Samsung Lions,08/03/2018,Silver,N,9.0,263428.0,2024-09-21,0.0,SNS,9,Table Seat
KBOFAN0001680,75.0, Gwangju,Doosan Bears,08-03-2015,Gold,N,6.0,242857.0,2025.07.25,1.0,Friend Referral,11,Family Zone
KBOFAN0000551,46.0,, NC Dinos ,2018-06-05,Gold,0,8.0,2910209.939,2025-04-25,0.0,Friend Referral,12,Infield
KBOFAN0004007,24.0,Seoul-si,lotte giants,2020-07-21,Silver,y,8.0,412166.0,2023.11.24,1.0,Advertisement,11,Table Seat
KBOFAN0002901,29.0, Suwon,SAMSUNG LIONS,02/02/2018,Bronze,Y,4.0,96166.0,2024-11-01,1.0,Advertisement,8,Table Seat
KBOFAN0001623,44.0,Daejeon City,Doosan Bears,13-04-2016,Bronze,0,6.0,285889.0,07/23/2025,1.0,Advertisement,15,Family Zone
KBOFAN0002521,27.0,Daejeon-si,HanwhaEagles,08/19/2021,Gold,y,5.0,59027.0,2025-11-04,1.0,SNS,12,Table Seat
KBOFAN0004059,56.0,Cheongju ,kia tigers,2019-11-30,Bronze,n,6.0,306527.0,11/04/2023,1.0,Friend Referral,13,Family Zone
KBOFAN0002701,29.0,Cheongju City,DoosanBears,20-08-2024,Silver,Y,5.0,252010.0,2025.09.14,1.0,SNS,16,Infield
KBOFAN0003851,74.0,Jeju ,Lotte Giants,2022-10-10,,n,7.0,336948.0,2025-01-29,0.0,Advertisement,8,Premium Box
KBOFAN0004749,71.0, Seoul,,15-02-2015,Silver,No,6.0,213952.0,2025.09.07,1.0,SNS,9,Infield
KBOFAN0000843,68.0,Gwangju-si,KIA TIGERS,2022-11-23,Gold,1,5.0,199842.0,2023.10.16,1.0,,12,Outfield
KBOFAN0002496,48.0,SEOUL,Kiwoom Heroes,16-10-2021,Bronze,y,6.0,148246.0,05/20/2023,1.0,Offline Event,17,Table Seat
KBOFAN0002069,38.0,CHEONGJU,SSG Landers,2018.05.28,Silver,N,2.0,48637.0,2025-03-12,0.0,Club Website,10,Table Seat
KBOFAN0004619,39.0, Changwon,SamsungLions,2024-11-16,Bronze,0,6.0,145121.0,2023-01-11,1.0,Friend Referral,9,Premium Box
KBOFAN0000880,27.0, Daegu,DOOSAN BEARS,2015.01.13,Silver,1,10.0,107377.0,2023-10-22,0.0,Offline Event,12,Infield
KBOFAN0004570,54.0,Cheongju ,KiwoomHeroes,2019-08-17,Bronze,0,6.0,112381.0,2024-08-17,0.0,SNS,14,Table Seat
KBOFAN0002812,51.0,Daegu , Kiwoom Heroes ,2021.08.02,Bronze,No,9.0,284117.0,2023.03.21,1.0,SNS,17,Family Zone
KBOFAN0000864,29.0, Cheongju,NCDinos,2023-11-07,Bronze,1,6.0,220356.0,2025-05-22,1.0,Club Website,14,Premium Box
KBOFAN0003661,65.0, Busan, LG Twins ,2018.06.11,Bronze,1,6.0,314808.0,2024.01.14,1.0,SNS,9,Table Seat
KBOFAN0003342,54.0,Seoul, Doosan Bears ,09/26/2017,Bronze,n,5.0,202377.0,2025-02-05,0.0,SNS,9,Table Seat
KBOFAN0002403,43.0,Changwon,SSG LANDERS,06/11/2018,Gold,0,6.0,299294.0,28-11-2025,0.0,Friend Referral,14,Table Seat
KBOFAN0002060,34.0,Suwon-si,lg twins,2023.12.02,Bronze,Yes,12.0,379589.0,2023.03.25,0.0,Offline Event,12,Outfield
KBOFAN0002873,50.0,changwon,NCDinos,2020-07-01,Gold,n,4.0,115623.0,01-09-2023,0.0,Offline Event,7,Premium Box
KBOFAN0002578,59.0,Daejeon-si,nc dinos,2018-04-23,Gold,Y,10.0,740733.0,2024-10-15,0.0,Club Website,8,Family Zone
KBOFAN0001912,37.0,Jeju,doosan bears,2020-03-02,VIP,1,6.0,125435.0,03/25/2025,1.0,Advertisement,12,Table Seat
KBOFAN0004236,36.0,gwangju,KiwoomHeroes,2022.10.25,Silver,1,10.0,502942.0,2025.12.30,0.0,,11,
KBOFAN0004408,74.0,CHANGWON, Lotte Giants ,21-08-2016,Silver,n,6.0,482277.0,2024-02-12,0.0,Offline Event,12,Outfield
KBOFAN0001074,74.0,Daejeon ,DoosanBears,2018-02-10,Bronze,N,6.0,249314.0,06-08-2025,0.0,SNS,7,Outfield
KBOFAN0001754,23.0,Incheon City,kia tigers,2019-11-27,Silver,No,7.0,337163.0,10-12-2024,1.0,Club Website,11,Premium Box
KBOFAN0001160,20.0,Suwon,SSG LANDERS,06/23/2015,VIP,Yes,7.0,128282.0,2024-12-14,0.0,Offline Event,9,Infield
KBOFAN0000059,51.0,Jeju-si,LG Twins,18-10-2024,Silver,y,8.0,280486.0,2024-07-01,0.0,Advertisement,8,Table Seat
KBOFAN0001327,62.0,Jeju City,kia tigers,12/08/2022,Gold,1,2.0,100687.0,2024-04-03,0.0,Advertisement,4,Family Zone
KBOFAN0004322,37.0, Suwon,Lotte Giants,2023-05-10,Silver,n,4.0,202119.0,2025-09-10,1.0,Club Website,6,Premium Box
KBOFAN0002295,17.0,Jeju City,DOOSAN BEARS,2018-01-13,Bronze,Y,4.0,180458.0,2023-01-31,1.0,Club Website,10,Premium Box
KBOFAN0003022,32.0,gwangju,SamsungLions,12/06/2024,Bronze,n,3.0,197196.0,2024-08-17,0.0,Advertisement,13,Infield
KBOFAN0001239,21.0,cheongju,HanwhaEagles,2022.06.22,Silver,n,10.0,298814.0,2024-08-07,0.0,Offline Event,14,Family Zone
KBOFAN0002399,16.0,Busan ,kia tigers,28-01-2018,Silver,0,7.0,470720.0,2023-05-06,0.0,Friend Referral,10,Infield
KBOFAN0002604,66.0, Suwon,NC DINOS,2016.09.12,Bronze,Yes,6.0,217358.0,2023-03-24,1.0,Club Website,13,Outfield
KBOFAN0002530,74.0,Daegu ,DoosanBears,2023-03-24,,Y,7.0,155632.0,2025-11-17,,Friend Referral,10,
KBOFAN0004455,48.0,Gwangju-si,Kiwoom Heroes,2016-09-12,Bronze,No,1.0,35002.0,2023-09-30,1.0,SNS,10,Family Zone
KBOFAN0003472,27.0,Changwon,LotteGiants,09/04/2015,Gold,No,7.0,104544.0,2024-11-24,1.0,Club Website,7,Table Seat
KBOFAN0001514,29.0,Cheongju City, Lotte Giants ,2021-10-14,Silver,Y,4.0,51161.0,11/27/2024,1.0,SNS,9,Infield
KBOFAN0002197,70.0,jeju,Hanwha Eagles,12/12/2018,Silver,y,7.0,151479.0,2024-02-11,0.0,Friend Referral,7,Family Zone
KBOFAN0004212,72.0,Incheon , Kiwoom Heroes ,03/07/2015,Bronze,0,5.0,255430.0,09/14/2025,1.0,Advertisement,6,Table Seat
KBOFAN0002783,51.0,Suwon-si,Samsung Lions,2023.01.07,Gold,n,,319798.0,2023-04-07,1.0,Friend Referral,10,Infield
KBOFAN0001069,52.0,Changwon City,lg twins,2017-02-09,Gold,Y,6.0,132466.0,2025-02-11,1.0,SNS,14,Family Zone
KBOFAN0002196,28.0,Jeju-si,lg twins,2022-05-10,Silver,Y,9.0,533555.0,2023-12-03,1.0,SNS,5,Outfield
KBOFAN0004853,53.0,Busan,SSGLanders,17-03-2024,Silver,0,4.0,195475.0,2023-01-27,,Offline Event,10,Infield
KBOFAN0000077,62.0,Incheon,LG Twins,2018-03-08,VIP,0,5.0,301552.0,2023.06.13,0.0,Offline Event,9,Family Zone
KBOFAN0000517,42.0,Jeju ,KIATigers,2017-07-21,Gold,0,4.0,147282.0,2023-01-24,1.0,SNS,11,Family Zone
KBOFAN0003467,,Suwon ,LGTwins,2022.03.15,Bronze,Y,8.0,483607.0,2023-09-23,1.0,SNS,9,Infield
KBOFAN0001800,42.0,seoul,doosan bears,2016-05-13,Silver,N,0.0,0.0,10/29/2025,1.0,SNS,11,Premium Box
KBOFAN0003672,29.0,Gwangju City,SSG LANDERS,04/24/2021,Bronze,Yes,6.0,223125.0,27-10-2024,0.0,Offline Event,19,Family Zone
KBOFAN0004196,41.0,seoul,,28-07-2021,Bronze,0,4.0,217365.0,04/03/2025,0.0,Club Website,11,Infield
KBOFAN0002501,22.0,gwangju,KIA TIGERS,2020-08-30,Silver,N,7.0,252154.0,2025-02-03,0.0,Advertisement,12,Table Seat
KBOFAN0004910,20.0, Seoul, SSG Landers ,04/05/2015,VIP,No,5.0,273256.0,2024.12.31,1.0,SNS,12,Table Seat
KBOFAN0004929,55.0,cheongju,doosan bears,04/10/2015,Silver,0,4.0,112094.0,2024-04-23,0.0,SNS,12,Premium Box
KBOFAN0000193,37.0,gwangju, Kiwoom Heroes ,2018.10.24,VIP,Yes,8.0,58709.0,30-10-2023,0.0,,14,Premium Box
KBOFAN0004220,31.0,Incheon-si, Kiwoom Heroes ,2015-08-02,Silver,1,4.0,92575.0,2024.04.07,0.0,Club Website,13,Infield
KBOFAN0001039,26.0,Daegu ,SamsungLions,2021-01-16,Bronze,y,5.0,101200.0,2024-04-29,1.0,Offline Event,10,Premium Box
KBOFAN0002179,64.0, Suwon,kia tigers,2024.02.15,Bronze,0,5.0,233171.0,2025-01-01,,Offline Event,10,Outfield
KBOFAN0001960,58.0,daegu,NCDinos,2017-12-28,VIP,N,8.0,307422.0,2023.12.10,0.0,,8,Outfield
KBOFAN0004608,19.0,Daegu , SSG Landers ,01/21/2020,Silver,y,4.0,202448.0,2025-12-23,0.0,Friend Referral,13,Infield
KBOFAN0004956,35.0,seoul,NC Dinos,02-09-2016,Silver,y,1.0,41697.0,2023-07-08,0.0,SNS,6,Premium Box
KBOFAN0002506,27.0,Daegu-si, KIA Tigers ,2016.05.09,Silver,1,8.0,227924.0,19-10-2024,1.0,Offline Event,5,Family Zone
KBOFAN0001304,74.0,changwon, SSG Landers ,2020.05.31,VIP,Y,6.0,267465.0,2023-03-07,0.0,Offline Event,10,Family Zone
KBOFAN0000627,53.0, Incheon,SamsungLions,11-05-2016,VIP,y,7.0,320139.0,2024-02-11,1.0,Offline Event,8,Table Seat
KBOFAN0003133,41.0,Gwangju,LGTwins,11-11-2023,Bronze,1,5.0,175516.0,2023.04.13,1.0,Club Website,8,Infield
KBOFAN0002922,27.0,Busan ,LG Twins,2023-05-20,Bronze,0,6.0,244614.0,2024.11.27,1.0,SNS,10,Infield
KBOFAN0001100,47.0, Cheongju,KTWiz,22-09-2023,Silver,1,7.0,116984.0,2023-12-20,1.0,SNS,10,Premium Box
KBOFAN0004585,32.0,,SSG LANDERS,2023-11-18,Bronze,N,4.0,197132.0,2024.02.17,0.0,SNS,14,Infield
KBOFAN0001909,45.0,Gwangju City,lg twins,2023.11.17,VIP,y,8.0,275966.0,2023-03-10,0.0,Offline Event,11,Infield
KBOFAN0004385,37.0,CHEONGJU,DOOSAN BEARS,10/07/2023,Silver,Yes,9.0,602244.0,12/18/2024,1.0,SNS,16,Infield
KBOFAN0002739,67.0,BUSAN, NC Dinos ,29-06-2018,Bronze,1,3.0,129388.0,2025.03.22,0.0,Offline Event,8,Table Seat
KBOFAN0003854,60.0,Incheon ,KIWOOM HEROES,2021-06-29,Bronze,0,8.0,521790.0,2025-08-07,0.0,SNS,8,Premium Box
KBOFAN0001911,24.0,Jeju,KIATigers,07/18/2016,Bronze,Y,5.0,251521.0,2023-01-27,0.0,Friend Referral,11,Family Zone
KBOFAN0002199,46.0,Busan City,KTWiz,2023-01-08,Bronze,Yes,7.0,193994.0,09-12-2024,1.0,Friend Referral,13,Premium Box
KBOFAN0004507,38.0,BUSAN,samsung lions,2020-01-24,Bronze,0,8.0,412126.0,12-03-2023,1.0,Club Website,8,Infield
KBOFAN0002971,58.0,SUWON, Doosan Bears ,2020-04-23,Bronze,1,3.0,70111.0,2025.06.30,1.0,Offline Event,18,Premium Box
KBOFAN0004977,,Busan-si,LotteGiants,2017-02-04,VIP,n,7.0,307722.0,2023-04-19,0.0,Advertisement,7,Table Seat
KBOFAN0000310,16.0,Suwon,HanwhaEagles,11/17/2024,Silver,0,4.0,149993.0,2025-04-06,,Offline Event,9,Outfield
KBOFAN0001413,54.0, Gwangju,DOOSAN BEARS,18-12-2018,Bronze,Y,6.0,229561.0,11/10/2023,1.0,Club Website,11,Outfield
KBOFAN0000776,18.0,Busan ,Samsung Lions,09/03/2021,Silver,y,3.0,127967.0,2024-07-10,1.0,SNS,15,Table Seat
KBOFAN0000485,43.0,JEJU,samsung lions,02/26/2022,Silver,1,5.0,259157.0,30-06-2025,1.0,SNS,7,Family Zone
KBOFAN0004676,48.0,BUSAN,Hanwha Eagles,2021-02-05,VIP,Yes,6.0,153305.0,2025.12.26,,Offline Event,16,Infield
KBOFAN0000368,52.0,SEOUL,KIA TIGERS,10/31/2023,Silver,n,4.0,131346.0,2025.09.30,0.0,Advertisement,12,Family Zone
KBOFAN0000571,39.0,Incheon City,SSGLanders,02-03-2022,Bronze,Yes,8.0,524874.0,19-06-2024,0.0,Advertisement,9,Infield
KBOFAN0003115,21.0,incheon, Doosan Bears ,05/26/2018,VIP,y,5.0,166568.0,2025-08-11,0.0,SNS,9,Outfield
KBOFAN0000650,74.0,Gwangju, Lotte Giants ,2016-11-29,Bronze,N,6.0,301000.0,08/03/2024,1.0,SNS,11,Family Zone
KBOFAN0004655,70.0,Daegu ,Doosan Bears,08-05-2019,Gold,n,11.0,194361.0,04-10-2025,1.0,Offline Event,8,Premium Box
KBOFAN0000442,23.0, Seoul,DOOSAN BEARS,2017-03-13,Bronze,No,,191497.0,01-09-2025,,Club Website,12,Infield
KBOFAN0001594,25.0,Busan City, Kiwoom Heroes ,2022-08-19,Bronze,Yes,4.0,164742.0,2023-05-05,1.0,Club Website,11,Table Seat
KBOFAN0002264,61.0,incheon,Kiwoom Heroes,2017-08-02,Bronze,1,5.0,311973.0,2024-10-25,0.0,Advertisement,10,Outfield
KBOFAN0000897,,Gwangju-si,SSG Landers,04/16/2023,VIP,0,3.0,145289.0,08/14/2024,0.0,Advertisement,10,Infield
KBOFAN0003927,55.0, Daegu, Lotte Giants ,2018.08.31,Gold,n,7.0,234278.0,2024.10.02,0.0,Club Website,13,Table Seat
KBOFAN0001542,, Seoul,SSGLanders,06/19/2019,Gold,n,7.0,271047.0,09-07-2023,1.0,,9,Infield
KBOFAN0001405,38.0,Incheon, Samsung Lions ,2024-04-01,Bronze,1,6.0,171352.0,13-05-2025,0.0,Friend Referral,6,Family Zone
KBOFAN0003548,,incheon, KT Wiz ,2019.01.13,Bronze,N,3.0,100930.0,2025-08-03,1.0,Offline Event,12,Family Zone
KBOFAN0003766,31.0,Jeju City,NC DINOS,2015.06.02,Silver,No,6.0,227561.0,2025-05-21,0.0,Club Website,16,Premium Box
KBOFAN0004285,36.0,DAEJEON,kia tigers,2015-11-22,Bronze,N,6.0,223466.0,06/14/2025,0.0,Club Website,14,Table Seat
KBOFAN0003841,70.0,Daejeon , Samsung Lions ,2021.07.07,Silver,1,10.0,423672.0,01-01-2023,0.0,SNS,10,Infield
KBOFAN0003500,55.0,Daegu ,KIA Tigers,07/03/2019,,No,7.0,119630.0,2023.10.25,,Advertisement,14,Premium Box
KBOFAN0003059,64.0,CHEONGJU, LG Twins ,2023.10.04,Silver,1,4.0,77248.0,2025.10.11,,Offline Event,7,Premium Box
KBOFAN0002032,22.0,,SSG LANDERS,18-05-2018,Silver,Y,7.0,249721.0,13-04-2025,0.0,SNS,8,Premium Box
KBOFAN0000946,20.0,Cheongju,KIATigers,2017.02.16,Bronze,Yes,5.0,259340.0,2025.12.08,1.0,Club Website,14,Table Seat
KBOFAN0001690,64.0,,nc dinos,2016-04-09,Bronze,N,6.0,189669.0,2023-06-01,0.0,SNS,6,Table Seat
KBOFAN0004290,56.0,Busan-si,kia tigers,2022-11-18,Bronze,0,,96965.0,01/24/2024,1.0,Club Website,13,Family Zone
KBOFAN0000073,32.0,daejeon,SAMSUNG LIONS,2015-12-12,Bronze,y,9.0,519750.0,2024.06.27,1.0,Advertisement,13,Premium Box
KBOFAN0004238,0.0,DAEGU, SSG Landers ,01/03/2024,Gold,No,9.0,277276.0,2024-10-07,1.0,Offline Event,13,Outfield
KBOFAN0003223,57.0,gwangju,SSGLanders,2022-12-29,Silver,N,5.0,294407.0,2023-03-31,0.0,Advertisement,16,Infield
KBOFAN0000995,63.0, Daegu,hanwha eagles,2024-01-08,,y,5.0,59140.0,09/01/2025,0.0,Offline Event,11,Table Seat
KBOFAN0000763,51.0,SEOUL, SSG Landers ,2020-01-11,Silver,1,8.0,217543.0,02/22/2025,0.0,SNS,16,Infield
KBOFAN0002138,60.0,changwon, KIA Tigers ,07/25/2022,Silver,n,3.0,35784.0,01/23/2025,1.0,Friend Referral,7,Table Seat
KBOFAN0000174,37.0, Daejeon,Kiwoom Heroes,31-05-2021,Gold,Yes,4.0,179810.0,2024.10.24,0.0,Club Website,9,Family Zone
KBOFAN0002066,73.0, Gwangju,NCDinos,12-11-2020,Bronze,N,5.0,22908.0,10-08-2024,1.0,SNS,15,Infield
KBOFAN0001735,42.0,,kt wiz,02/28/2017,Silver,n,5.0,189582.0,2023.08.30,1.0,Club Website,12,Family Zone
KBOFAN0004559,44.0,Seoul ,LG TWINS,02/08/2020,Silver,0,6.0,163075.0,16-10-2025,1.0,Club Website,11,Outfield
KBOFAN0000805,74.0,busan,SSG Landers,2019-10-03,Gold,1,4.0,161455.0,2025-07-08,0.0,Friend Referral,10,Table Seat
KBOFAN0002512,56.0, Jeju,LG Twins,2015-04-09,Bronze,Yes,3.0,76646.0,2025-06-21,1.0,SNS,15,Infield
KBOFAN0004518,17.0,Busan ,SSG Landers,12/10/2024,,y,7.0,292779.0,2025.05.26,0.0,SNS,12,Premium Box
KBOFAN0002352,23.0,Daegu City,LG Twins,2017-05-13,Gold,N,7.0,512173.0,01-03-2025,0.0,Friend Referral,9,Premium Box
KBOFAN0001776,18.0,Busan-si, Doosan Bears ,02-03-2018,Bronze,N,6.0,366441.0,2024.06.20,1.0,Advertisement,9,Premium Box
KBOFAN0001535,49.0,Suwon,Lotte Giants,12/15/2015,Bronze,0,5.0,165077.0,2025.09.06,,Advertisement,12,Table Seat
KBOFAN0000839,48.0,cheongju,SSGLanders,04-05-2022,Bronze,n,6.0,207334.0,30-08-2024,0.0,,11,Family Zone
KBOFAN0000865,55.0,Daegu City,LotteGiants,2016-02-01,Silver,Y,3.0,177259.0,2024-05-12,1.0,Offline Event,17,Premium Box
KBOFAN0003439,66.0,SUWON,KIA TIGERS,2018-03-10,VIP,Yes,6.0,299954.0,2024-05-07,0.0,SNS,10,Premium Box
KBOFAN0003534,75.0,busan,LG TWINS,2019-06-24,Bronze,Yes,8.0,94863.0,2024.10.17,,SNS,13,Infield
KBOFAN0001904,26.0,cheongju,KIA Tigers,2017-11-29,Silver,1,5.0,131200.0,05-01-2025,1.0,Friend Referral,14,Table Seat
KBOFAN0000299,28.0,BUSAN,LotteGiants,30-03-2016,Bronze,No,4.0,86159.0,2023-08-21,0.0,SNS,8,Premium Box
KBOFAN0000372,68.0,busan,LG Twins,11/13/2024,Silver,n,7.0,367488.0,2025-08-07,0.0,Advertisement,8,Premium Box
KBOFAN0001900,67.0,Daegu City, KIA Tigers ,2015-12-27,Silver,Yes,8.0,443997.0,09/06/2024,0.0,Advertisement,19,Family Zone
KBOFAN0001294,73.0,Cheongju,Doosan Bears,2023.02.19,Bronze,N,3.0,99197.0,12-01-2023,1.0,Friend Referral,12,Infield
KBOFAN0000267,74.0, Suwon,KiwoomHeroes,2022-04-01,Bronze,n,7.0,280839.0,2024-02-12,0.0,Club Website,11,Premium Box
KBOFAN0003286,58.0,busan,KiwoomHeroes,20-07-2022,VIP,No,9.0,415725.0,21-05-2023,1.0,Club Website,15,Premium Box
KBOFAN0001785,40.0,DAEJEON,LGTwins,2017.05.11,Bronze,1,5.0,244504.0,2025-01-31,0.0,Advertisement,9,Table Seat
KBOFAN0001030,62.0,daejeon, Doosan Bears ,2018-08-25,Silver,Yes,8.0,269817.0,09/15/2024,1.0,SNS,8,Outfield
KBOFAN0000520,53.0,Jeju ,lotte giants,2021-02-14,Bronze,Yes,4.0,138283.0,12/04/2023,0.0,Club Website,6,Outfield
KBOFAN0004908,70.0,busan, LG Twins ,07/16/2024,,1,4.0,159660.0,2025-02-16,0.0,SNS,10,Premium Box
KBOFAN0002447,69.0, Daejeon,,03-11-2023,Bronze,0,3.0,67224.0,03/22/2025,1.0,Friend Referral,10,Infield
KBOFAN0002776,18.0,INCHEON,LotteGiants,01/02/2024,Bronze,No,6.0,226888.0,04/30/2024,1.0,Friend Referral,6,Family Zone
KBOFAN0001915,17.0,Jeju,Doosan Bears,06/12/2023,Silver,Yes,7.0,0.0,2025.03.03,0.0,SNS,15,Family Zone
